image_id,preprocess_ms,forward_ms,post_ms,total_ms
12639,4.03,1795.54,0.18,1804.46
12667,4.36,1059.49,0.15,1067.22
12670,3.5,1790.11,0.17,1797.16
12748,3.82,1747.53,0.15,1755.14
13004,3.11,1792.79,0.19,1798.63
13177,3.69,1099.33,0.14,1106.56
13201,3.71,1532.29,0.14,1539.17
13291,2.78,1274.47,0.16,1279.66
13348,3.53,1316.53,0.15,1323.31
13546,3.41,1444.09,0.14,1450.59
13597,3.4,1184.21,0.13,1190.11
13659,3.7,1794.25,0.18,1801.7
13729,4.63,1013.52,0.16,1021.38
13774,3.71,1660.68,0.15,1667.89
13923,3.46,1015.95,0.19,1022.94
14007,3.87,1493.67,0.15,1500.89
14038,3.46,1793.87,0.17,1800.78
14226,3.92,1796.36,0.27,1803.43
14380,3.9,1404.65,0.15,1412.16
14439,3.3,1056.46,0.14,1063.46
14473,3.41,1791.62,0.16,1798.15
14831,3.81,1795.53,0.15,1803.2
14888,3.82,1576.22,0.16,1583.78
15079,3.44,1748.56,0.15,1754.74
15254,3.44,1794.69,0.17,1800.97
15272,3.78,1795.15,0.17,1803.81
15278,3.84,1490.9,0.18,1498.43
15335,3.73,1146.37,0.16,1154.04
15338,3.57,1189.23,0.16,1196.53
15440,3.69,1446.35,0.15,1453.12
15497,3.74,1669.33,0.18,1675.86
15517,4.31,1706.79,0.18,1714.84
15597,3.62,1793.99,0.17,1801.02
15660,3.24,1795.22,0.17,1801.36
15746,3.77,971.12,0.16,978.64
15751,3.44,1359.75,0.16,1366.03
15956,4.32,1491.75,0.15,1500.27
16010,4.18,1802.0,0.18,1810.23
16228,3.65,1057.68,0.14,1064.89
16249,2.91,1488.72,0.14,1494.04
16439,3.66,1143.23,0.13,1149.89
16451,4.26,1243.35,0.16,1251.75
16502,3.21,1189.8,0.17,1195.42
16598,3.91,1144.52,0.15,1152.52
16958,3.48,1319.61,0.14,1326.45
17029,5.14,1624.11,0.19,1634.64
17031,2.93,1792.98,0.16,1798.28
17115,3.81,1707.84,0.16,1716.67
17178,3.47,1103.37,0.15,1110.16
17182,3.64,1623.49,0.14,1629.9
17207,4.61,1791.87,0.15,1799.62
17379,3.79,1154.81,0.15,1162.36
17436,4.06,970.86,0.14,978.09
17627,3.82,1750.57,0.19,1758.24
17714,3.95,1144.4,0.13,1151.93
17899,3.82,1319.45,0.15,1327.76
17905,4.06,1448.23,0.18,1456.14
17959,3.54,1318.28,0.14,1324.82
18150,3.72,1795.97,0.27,1803.61
18193,4.32,1059.02,0.16,1066.49
18380,3.46,1708.53,0.17,1716.24
18491,3.51,1795.76,0.18,1802.05
18519,4.13,1501.6,0.17,1509.44
18575,3.89,1793.85,0.17,1801.21
18737,3.56,1444.84,0.16,1451.64
18770,3.44,1500.21,0.16,1506.37
18833,3.61,1795.24,0.18,1801.72
18837,3.85,1274.52,0.14,1282.33
19042,3.29,1805.67,0.16,1812.45
19109,3.6,1794.28,0.15,1801.96
19221,3.75,1403.25,0.14,1409.92
19402,3.75,1665.91,0.16,1673.21
19432,3.87,1792.51,0.15,1800.43
19742,2.96,1794.08,0.15,1799.67
19786,2.95,1362.3,0.16,1367.49
19924,3.36,1143.29,0.15,1149.0
20059,3.55,1792.89,0.18,1800.27
20107,2.98,1671.45,0.16,1676.8
20247,3.81,1795.89,0.16,1803.25
20333,3.64,1104.92,0.14,1111.54
20553,3.07,1796.18,0.16,1802.18
20571,4.62,1490.57,0.15,1500.48
20992,2.88,1661.64,0.14,1666.7
21167,3.93,1804.08,0.17,1810.3
21465,2.74,1749.62,0.14,1754.96
21503,3.73,1796.01,0.16,1802.7
21604,4.03,1587.92,0.14,1594.8
21839,4.06,1318.54,0.14,1326.57
21879,3.52,1360.95,0.14,1368.28
21903,3.76,1447.66,0.15,1455.17
22192,3.45,1799.16,0.15,1805.14
22371,2.59,1794.01,0.15,1798.1
22396,3.85,1792.11,0.16,1799.34
22479,5.32,1797.96,0.15,1806.32
22589,4.69,1795.96,0.16,1804.93
22623,3.96,1318.84,0.14,1325.61
22705,3.88,1147.43,0.15,1154.18
22755,3.85,971.67,0.14,979.08
22892,2.8,1535.47,0.18,1540.67
22935,3.98,1446.49,0.15,1453.83
22969,2.94,1795.28,0.17,1801.08
23023,4.46,972.9,0.16,980.68
23034,3.64,1228.96,0.14,1236.78
23126,3.43,1362.56,0.14,1368.26
